date,sales,day_of_week,day_of_year,month,quarter,year,is_weekend,is_holiday_season,sales_lag_1,sales_lag_7,sales_lag_30,rolling_mean_7,rolling_mean_30,rolling_std_7,is_month_start,is_month_end,is_quarter_end,week_of_year
2023-02-15,1916.32,2,46,2,1,2023,0,0,2240.11,2024.08,1923.93,2107.4385714285713,2026.6046666666666,239.8574565881862,0,0,0,7
2023-02-16,2047.86,3,47,2,1,2023,0,0,1916.32,2394.61,2063.62,2057.902857142857,2026.0793333333334,203.75445383388447,0,0,0,7
2023-02-17,2124.94,4,48,2,1,2023,0,0,2047.86,2233.59,1925.2,2042.3814285714286,2032.7373333333335,191.9361299520083,0,0,0,7
2023-02-18,1856.11,5,49,2,1,2023,1,0,2124.94,1747.81,1949.77,2057.852857142857,2029.6153333333334,166.97606152922407,0,0,0,7
2023-02-19,1965.63,6,50,2,1,2023,1,0,1856.11,1931.86,1833.57,2062.677142857143,2034.0173333333332,163.17371619579086,0,0,0,7
2023-02-20,2204.5,0,51,2,1,2023,0,0,1965.63,2287.77,1609.24,2050.781428571429,2053.8593333333333,146.17930900423,0,0,0,8
2023-02-21,1982.92,1,52,2,1,2023,0,0,2204.5,2240.11,1548.21,2014.0400000000002,2068.3496666666665,120.7757424596049,0,0,0,8
2023-02-22,2245.68,2,53,2,1,2023,0,0,1982.92,1916.32,1907.91,2061.091428571429,2079.6086666666665,139.123274164632,0,0,0,8
2023-02-23,2285.72,3,54,2,1,2023,0,0,2245.68,2047.86,2215.74,2095.0714285714284,2081.941333333333,162.44596747109586,0,0,0,8
2023-02-24,2283.63,4,55,2,1,2023,0,0,2285.72,2124.94,1918.77,2117.7414285714285,2094.1033333333335,177.6686312050801,0,0,0,8
2023-02-25,2067.37,5,56,2,1,2023,1,0,2283.63,1856.11,2459.6,2147.921428571429,2081.029,139.70642116340406,0,0,0,8
2023-02-26,2035.98,6,57,2,1,2023,1,0,2067.37,1965.63,2142.39,2157.9714285714285,2077.4820000000004,126.29397299272178,0,0,0,8
2023-02-27,2285.46,0,58,2,1,2023,0,0,2035.98,2204.5,1799.84,2169.537142857143,2093.6693333333333,134.6929058654416,0,0,0,9
2023-02-28,2211.79,1,59,2,1,2023,0,0,2285.46,1982.92,1647.16,2202.232857142857,2112.4903333333336,106.7156276769079,0,1,0,9
2023-03-01,1978.95,2,60,3,1,2023,0,0,2211.79,2245.68,2184.85,2164.1285714285714,2105.627,132.99960844912155,1,0,0,9
2023-03-02,2298.37,3,61,3,1,2023,0,0,1978.95,2285.72,1997.41,2165.9357142857143,2115.659,134.99802490618896,0,0,0,9
2023-03-03,2270.95,4,62,3,1,2023,0,0,2298.37,2283.63,2106.1,2164.1242857142856,2121.154,133.22905512151627,0,0,0,9
2023-03-04,1986.45,5,63,3,1,2023,1,0,2270.95,2067.37,2475.92,2152.5642857142857,2104.838333333333,145.9287563455953,0,0,0,9
2023-03-05,1760.16,6,64,3,1,2023,1,0,1986.45,2035.98,2081.69,2113.1614285714286,2094.1206666666667,207.07983294924395,0,0,0,9
2023-03-06,2095.51,0,65,3,1,2023,0,0,1760.16,2285.46,1972.75,2086.0257142857145,2098.212666666667,192.68397683401895,0,0,0,10
2023-03-07,2421.68,1,66,3,1,2023,0,0,2095.51,2211.79,1699.21,2116.0099999999998,2122.295,228.5156565752137,0,0,0,10
2023-03-08,2263.85,2,67,3,1,2023,0,0,2421.68,1978.95,2103.85,2156.71,2127.628333333333,225.3856782643193,0,0,0,10
2023-03-09,2378.11,3,68,3,1,2023,0,0,2263.85,2298.37,2379.19,2168.1014285714286,2127.5923333333335,235.52575078099818,0,0,0,10
2023-03-10,2286.28,4,69,3,1,2023,0,0,2378.11,2270.95,2024.08,2170.2914285714287,2136.3323333333333,236.7097551453105,0,0,0,10
2023-03-11,1992.67,5,70,3,1,2023,1,0,2286.28,1986.45,2394.61,2171.18,2122.934333333333,235.91496462355624,0,0,0,10
2023-03-12,2135.16,6,71,3,1,2023,1,0,1992.67,1760.16,2233.59,2224.7514285714287,2119.6533333333336,156.10142935802648,0,0,0,10
2023-03-13,2223.25,0,72,3,1,2023,0,0,2135.16,2095.51,1747.81,2243.0,2135.501333333333,145.58718602038104,0,0,0,11
2023-03-14,2321.35,1,73,3,1,2023,0,0,2223.25,2421.68,1931.86,2228.6671428571426,2148.4843333333333,129.0658339394127,0,0,0,11
2023-03-15,2243.88,2,74,3,1,2023,0,0,2321.35,2263.85,2287.77,2225.8142857142857,2147.021333333333,128.3774142722854,0,0,0,11
2023-03-16,2254.37,3,75,3,1,2023,0,0,2243.88,2378.11,2240.11,2208.137142857143,2147.496666666667,111.29438256478285,0,0,0,11
2023-03-17,2279.52,4,76,3,1,2023,0,0,2254.37,2286.28,1916.32,2207.1714285714284,2159.6033333333335,110.53002268291527,0,0,0,11
2023-03-18,2065.58,5,77,3,1,2023,1,0,2279.52,1992.67,2047.86,2217.5871428571427,2160.194,88.10900024293478,0,0,0,11
2023-03-19,1966.84,6,78,3,1,2023,1,0,2065.58,2135.16,2124.94,2193.5414285714282,2154.924,128.20016685228066,0,0,0,11
2023-03-20,2533.43,0,79,3,1,2023,0,0,1966.84,2223.25,1856.11,2237.852857142857,2177.501333333333,182.34985583709474,0,0,0,12
2023-03-21,2217.31,1,80,3,1,2023,0,0,2533.43,2321.35,1965.63,2222.99,2185.8906666666667,178.61164762317867,0,0,0,12
2023-03-22,2329.91,2,81,3,1,2023,0,0,2217.31,2243.88,2204.5,2235.2799999999997,2190.0710000000004,183.18975116892614,0,0,0,12
2023-03-23,2298.45,3,82,3,1,2023,0,0,2329.91,2254.37,1982.92,2241.577142857143,2200.588666666667,184.70668294300884,0,0,0,12
2023-03-24,2587.93,4,83,3,1,2023,0,0,2298.45,2279.52,2245.68,2285.6357142857146,2211.9970000000003,227.16803236496685,0,0,0,12
2023-03-25,2106.86,5,84,3,1,2023,1,0,2587.93,2065.58,2285.72,2291.532857142857,2206.0350000000003,220.95425399195642,0,0,0,12
2023-03-26,2238.65,6,85,3,1,2023,1,0,2106.86,1966.84,2283.63,2330.362857142857,2204.535666666667,173.08064447093702,0,0,0,12
2023-03-27,2167.55,0,86,3,1,2023,0,0,2238.65,2533.43,2067.37,2278.094285714286,2207.875,155.9322470238406,0,0,0,13
2023-03-28,2436.96,1,87,3,1,2023,0,0,2167.55,2217.31,2035.98,2309.4728571428573,2221.241,163.57489443822098,0,0,0,13
2023-03-29,2536.87,2,88,3,1,2023,0,0,2436.96,2329.91,2285.46,2339.0385714285717,2229.6213333333335,185.16359437251967,0,0,0,13
2023-03-30,2422.3,3,89,3,1,2023,0,0,2536.87,2298.45,2211.79,2356.7314285714283,2236.6383333333333,186.5507585465257,0,0,0,13
2023-03-31,2576.31,4,90,3,1,2023,0,0,2422.3,2587.93,1978.95,2355.0714285714284,2256.550333333333,184.18731112905374,0,1,1,13
2023-04-01,2045.43,5,91,4,2,2023,1,0,2576.31,2106.86,2298.37,2346.2957142857144,2248.1189999999997,198.8632706037911,1,0,0,13
2023-04-02,2340.96,6,92,4,2,2023,1,0,2045.43,2238.65,2270.95,2360.911428571428,2250.4526666666666,193.31543251281687,0,0,0,13
2023-04-03,2780.93,0,93,4,2,2023,0,0,2340.96,2167.55,1986.45,2448.5371428571425,2276.9353333333333,227.1211997821291,0,0,0,14
2023-04-04,2388.2,1,94,4,2,2023,0,0,2780.93,2436.96,1760.16,2441.5714285714284,2297.8700000000003,228.2802111023863,0,0,0,14
2023-04-05,2382.33,2,95,4,2,2023,0,0,2388.2,2536.87,2095.51,2419.4942857142855,2307.4306666666666,224.97668626304954,0,0,0,14
2023-04-06,2673.68,3,96,4,2,2023,0,0,2382.33,2422.3,2421.68,2455.405714285714,2315.8306666666667,244.6978226886561,0,0,0,14
2023-04-07,2699.12,4,97,4,2,2023,0,0,2673.68,2576.31,2263.85,2472.95,2330.3396666666667,258.8069871545152,0,0,0,14
2023-04-08,2090.26,5,98,4,2,2023,1,0,2699.12,2045.43,2378.11,2479.3542857142857,2320.744666666667,246.73789101372753,0,0,0,14
2023-04-09,2112.16,6,99,4,2,2023,1,0,2090.26,2340.96,2286.28,2446.6685714285713,2314.940666666667,280.9144872512215,0,0,0,14
2023-04-10,2439.4,0,100,4,2,2023,0,0,2112.16,2780.93,1992.67,2397.878571428571,2329.8316666666665,239.83903480101768,0,0,0,15
2023-04-11,2286.47,1,101,4,2,2023,0,0,2439.4,2388.2,2135.16,2383.345714285714,2334.875333333334,243.57625197988742,0,0,0,15
2023-04-12,2356.8,2,102,4,2,2023,0,0,2286.47,2382.33,2223.25,2379.6985714285715,2339.3269999999998,243.78504017737416,0,0,0,15
2023-04-13,2350.41,3,103,4,2,2023,0,0,2356.8,2673.68,2321.35,2333.5171428571425,2340.2956666666664,206.59563747525772,0,0,0,15
2023-04-14,2392.29,4,104,4,2,2023,0,0,2350.41,2699.12,2243.88,2289.684285714286,2345.2426666666665,136.8880981991143,0,0,0,15
2023-04-15,2208.65,5,105,4,2,2023,1,0,2392.29,2090.26,2254.37,2306.5971428571424,2343.7186666666666,113.4491847648468,0,0,0,15
2023-04-16,2255.37,6,106,4,2,2023,1,0,2208.65,2112.16,2279.52,2327.0557142857147,2342.9136666666664,80.73913835249557,0,0,0,15
2023-04-17,2759.17,0,107,4,2,2023,0,0,2255.37,2439.4,2065.58,2372.7371428571428,2366.033333333333,181.93717676845085,0,0,0,16
2023-04-18,2383.18,1,108,4,2,2023,0,0,2759.17,2286.47,1966.84,2386.552857142857,2379.911333333333,177.9221427773239,0,0,0,16
2023-04-19,2686.89,2,109,4,2,2023,0,0,2383.18,2356.8,2533.43,2433.7085714285713,2385.0266666666666,209.63828788562688,0,0,0,16
2023-04-20,2513.42,3,110,4,2,2023,0,0,2686.89,2350.41,2217.31,2456.9957142857143,2394.897,207.88959135857638,0,0,0,16
2023-04-21,2544.36,4,111,4,2,2023,0,0,2513.42,2392.29,2329.91,2478.7200000000003,2402.0453333333335,207.9465355966872,0,0,0,16
2023-04-22,2359.23,5,112,4,2,2023,1,0,2544.36,2208.65,2298.45,2500.2314285714283,2404.0713333333333,181.45313182091,0,0,0,16
2023-04-23,2095.79,6,113,4,2,2023,1,0,2359.23,2255.37,2587.93,2477.434285714286,2387.6666666666665,222.68408720704707,0,0,0,16
2023-04-24,2627.72,0,114,4,2,2023,0,0,2095.79,2759.17,2106.86,2458.655714285714,2405.0286666666666,199.27851371527538,0,0,0,17
2023-04-25,2601.45,1,115,4,2,2023,0,0,2627.72,2383.18,2238.65,2489.837142857143,2417.1220000000003,202.55008036814107,0,0,0,17
2023-04-26,2656.44,2,116,4,2,2023,0,0,2601.45,2686.89,2167.55,2485.4871428571428,2433.4183333333335,197.8860936426318,0,0,0,17
2023-04-27,2632.01,3,117,4,2,2023,0,0,2656.44,2513.42,2436.96,2502.4285714285716,2439.9199999999996,205.60198421776772,0,0,0,17
2023-04-28,2962.94,4,118,4,2,2023,0,0,2632.01,2544.36,2536.87,2562.225714285714,2454.1223333333332,270.46740363409515,0,0,0,17
2023-04-29,2204.96,5,119,4,2,2023,1,0,2962.94,2359.23,2422.3,2540.1871428571426,2446.8776666666663,294.94274550123583,0,0,0,17
2023-04-30,2226.91,6,120,4,2,2023,1,0,2204.96,2095.79,2576.31,2558.9185714285713,2435.2309999999998,264.6208046386682,0,1,0,17
2023-05-01,2518.99,0,121,5,2,2023,0,0,2226.91,2627.72,2045.43,2543.3857142857137,2451.0163333333335,263.09592299242377,1,0,0,18
2023-05-02,2534.99,1,122,5,2,2023,0,0,2518.99,2601.45,2340.96,2533.891428571428,2457.4839999999995,261.8475461936132,0,0,0,18
2023-05-03,2528.51,2,123,5,2,2023,0,0,2534.99,2656.44,2780.93,2515.615714285714,2449.07,256.2738183959406,0,0,0,18
2023-05-04,2808.23,3,124,5,2,2023,0,0,2528.51,2632.01,2388.2,2540.79,2463.0709999999995,277.3976982000102,0,0,0,18
2023-05-05,2848.66,4,125,5,2,2023,0,0,2808.23,2962.94,2382.33,2524.464285714286,2478.6153333333336,250.46773231010974,0,0,0,18
2023-05-06,2255.64,5,126,5,2,2023,1,0,2848.66,2204.96,2673.68,2531.7042857142856,2464.6806666666666,240.2155609625837,0,0,0,18
2023-05-07,2222.01,6,127,5,2,2023,1,0,2255.64,2226.91,2699.12,2531.0042857142857,2448.777,241.256660830816,0,0,0,18
2023-05-08,2723.14,0,128,5,2,2023,0,0,2222.01,2518.99,2090.26,2560.1685714285713,2469.8729999999996,251.67656462402192,0,0,0,19
2023-05-09,2575.1,1,129,5,2,2023,0,0,2723.14,2534.99,2112.16,2565.8985714285714,2485.3043333333335,251.46428370834187,0,0,0,19
2023-05-10,2758.33,2,130,5,2,2023,0,0,2575.1,2528.51,2439.4,2598.73,2495.9353333333333,260.60581548895556,0,0,0,19
2023-05-11,2699.23,3,131,5,2,2023,0,0,2758.33,2808.23,2286.47,2583.1585714285716,2509.694,248.99968563758472,0,0,0,19
2023-05-12,2446.77,4,132,5,2,2023,0,0,2699.23,2848.66,2356.8,2525.7457142857143,2512.693,222.5017757874501,0,0,0,19
2023-05-13,2611.55,5,133,5,2,2023,1,0,2446.77,2255.64,2350.41,2576.59,2521.3976666666667,188.56985009980698,0,0,0,19
2023-05-14,2654.03,6,134,5,2,2023,1,0,2611.55,2222.01,2392.29,2638.3071428571425,2530.1223333333332,105.63969214807263,0,0,0,19
2023-05-15,2597.9,0,135,5,2,2023,0,0,2654.03,2723.14,2208.65,2620.4157142857143,2543.097333333333,99.2923867267857,0,0,0,20
2023-05-16,2636.77,1,136,5,2,2023,0,0,2597.9,2575.1,2255.37,2629.2257142857147,2555.8106666666667,97.31778218068979,0,0,0,20
2023-05-17,2742.85,2,137,5,2,2023,0,0,2636.77,2758.33,2759.17,2627.0142857142855,2555.266666666667,94.01492183993028,0,0,0,20
2023-05-18,2755.13,3,138,5,2,2023,0,0,2742.85,2699.23,2383.18,2635.0,2567.665,103.10589911993429,0,0,0,20
2023-05-19,2808.66,4,139,5,2,2023,0,0,2755.13,2446.77,2686.89,2686.6985714285715,2571.724,81.4483735111728,0,0,0,20
2023-05-20,2716.26,5,140,5,2,2023,1,0,2808.66,2611.55,2513.42,2701.657142857143,2578.485333333333,74.68074667413235,0,0,0,20
2023-05-21,2392.98,6,141,5,2,2023,1,0,2716.26,2654.03,2544.36,2664.3642857142854,2573.4393333333337,139.48788296921947,0,0,0,20
2023-05-22,2604.49,0,142,5,2,2023,0,0,2392.98,2597.9,2359.23,2665.305714285714,2581.614666666667,138.98587564413876,0,0,0,21
2023-05-23,2521.99,1,143,5,2,2023,0,0,2604.49,2636.77,2095.79,2648.9085714285716,2595.8213333333333,149.30142033578372,0,0,0,21
2023-05-24,2623.84,2,144,5,2,2023,0,0,2521.99,2742.85,2627.72,2631.9071428571433,2595.692,143.48378883044452,0,0,0,21
2023-05-25,2733.02,3,145,5,2,2023,0,0,2623.84,2755.13,2601.45,2628.7485714285713,2600.0776666666666,140.53213587746563,0,0,0,21
2023-05-26,3011.61,4,146,5,2,2023,0,0,2733.02,2808.66,2656.44,2657.7414285714285,2611.9166666666665,194.433509751489,0,0,0,21
2023-05-27,2369.16,5,147,5,2,2023,1,0,3011.61,2716.26,2632.01,2608.155714285714,2603.1549999999997,219.64742754826037,0,0,0,21
2023-05-28,2484.67,6,148,5,2,2023,1,0,2369.16,2392.98,2962.94,2621.2542857142857,2587.212666666667,207.0495432545109,0,0,0,21
2023-05-29,2752.86,0,149,5,2,2023,0,0,2484.67,2604.49,2204.96,2642.4500000000003,2605.4760000000006,212.5681438974258,0,0,0,22
2023-05-30,2937.73,1,150,5,2,2023,0,0,2752.86,2521.99,2226.91,2701.8414285714284,2629.17,230.6149637692277,0,0,0,22
2023-05-31,3142.59,2,151,5,2,2023,0,0,2937.73,2623.84,2518.99,2775.9485714285715,2649.9566666666665,279.5328153323243,0,1,0,22
2023-06-01,2687.91,3,152,6,2,2023,0,0,3142.59,2733.02,2534.99,2769.5042857142857,2655.0539999999996,281.20241676634714,1,0,0,22
2023-06-02,2698.05,4,153,6,2,2023,0,0,2687.91,3011.61,2528.51,2724.71,2660.7053333333333,260.41429716254663,0,0,0,22
2023-06-03,2631.93,5,154,6,2,2023,1,0,2698.05,2369.16,2808.23,2762.2485714285713,2654.828666666667,215.72434281032974,0,0,0,22
2023-06-04,2581.36,6,155,6,2,2023,1,0,2631.93,2484.67,2848.66,2776.0614285714287,2645.9186666666665,197.29723738802988,0,0,0,22
2023-06-05,3059.77,0,156,6,2,2023,0,0,2581.36,2752.86,2255.64,2819.905714285714,2672.723,223.62662213736425,0,0,0,23
2023-06-06,2873.96,1,157,6,2,2023,0,0,3059.77,2937.73,2222.01,2810.7957142857144,2694.4546666666665,219.28351342930657,0,0,0,23
2023-06-07,2736.0,2,158,6,2,2023,0,0,2873.96,3142.59,2723.14,2752.711428571429,2694.883333333333,163.5043407607741,0,0,0,23
2023-06-08,2881.93,3,159,6,2,2023,0,0,2736.0,2687.91,2575.1,2780.4285714285716,2705.111,167.09406067925303,0,0,0,23
2023-06-09,2963.0,4,160,6,2,2023,0,0,2881.93,2698.05,2758.33,2818.278571428571,2711.9333333333334,175.1381791070937,0,0,0,23
2023-06-10,2623.05,5,161,6,2,2023,1,0,2963.0,2631.93,2699.23,2817.0099999999998,2709.3940000000002,176.73776751634807,0,0,0,23
2023-06-11,2579.27,6,162,6,2,2023,1,0,2623.05,2581.36,2446.77,2816.711428571429,2713.8106666666663,177.203363345475,0,0,0,23
2023-06-12,2966.29,0,163,6,2,2023,0,0,2579.27,3059.77,2611.55,2803.3571428571427,2725.635333333333,158.35304077852632,0,0,0,24
2023-06-13,2984.72,1,164,6,2,2023,0,0,2966.29,2873.96,2654.03,2819.1800000000003,2736.6583333333333,171.5659717620679,0,0,0,24
2023-06-14,3019.59,2,165,6,2,2023,0,0,2984.72,2736.0,2597.9,2859.6928571428575,2750.7146666666667,181.82661637891576,0,0,0,24
2023-06-15,2912.43,3,166,6,2,2023,0,0,3019.59,2881.93,2636.77,2864.05,2759.903333333333,182.81107433630999,0,0,0,24
2023-06-16,2792.84,4,167,6,2,2023,0,0,2912.43,2963.0,2742.85,2839.741428571429,2761.569666666667,178.7282613754234,0,0,0,24
2023-06-17,2542.6,5,168,6,2,2023,1,0,2792.84,2623.05,2755.13,2828.2485714285713,2754.485333333333,196.6706220586806,0,0,0,24
2023-06-18,2704.17,6,169,6,2,2023,1,0,2542.6,2579.27,2808.66,2846.091428571429,2751.002333333333,174.76297829045004,0,0,0,24
2023-06-19,2703.17,0,170,6,2,2023,0,0,2704.17,2966.29,2716.26,2808.502857142857,2750.5660000000003,172.88778862932725,0,0,0,25
2023-06-20,2883.45,1,171,6,2,2023,0,0,2703.17,2984.72,2392.98,2794.035714285714,2766.915,159.39501768217505,0,0,0,25
2023-06-21,2771.49,2,172,6,2,2023,0,0,2883.45,3019.59,2604.49,2758.5928571428567,2772.4816666666666,124.68682805522185,0,0,0,25
2023-06-22,2837.05,3,173,6,2,2023,0,0,2771.49,2912.43,2521.99,2747.824285714286,2782.9836666666665,111.77265047959821,0,0,0,25
2023-06-23,3026.68,4,174,6,2,2023,0,0,2837.05,2792.84,2623.84,2781.23,2796.411666666667,154.31637145810603,0,0,0,25
2023-06-24,2565.66,5,175,6,2,2023,1,0,3026.68,2542.6,2733.02,2784.5242857142853,2790.8329999999996,148.51006518718154,0,0,0,25
2023-06-25,2545.95,6,176,6,2,2023,1,0,2565.66,2704.17,3011.61,2761.9214285714284,2775.311,172.82751096863979,0,0,0,25
2023-06-26,2636.91,0,177,6,2,2023,0,0,2545.95,2703.17,2369.16,2752.4557142857143,2784.236,178.3091977303313,0,0,0,26
2023-06-27,2954.64,1,178,6,2,2023,0,0,2636.91,2883.45,2484.67,2762.625714285714,2799.901666666666,188.75027601366403,0,0,0,26
2023-06-28,2941.25,2,179,6,2,2023,0,0,2954.64,2771.49,2752.86,2786.8771428571426,2806.181333333333,200.6120375014231,0,0,0,26
2023-06-29,3170.55,3,180,6,2,2023,0,0,2941.25,2837.05,2937.73,2834.52,2813.942,248.41825966166303,0,0,0,26
2023-06-30,2801.45,4,181,6,2,2023,0,0,3170.55,3026.68,3142.59,2802.344285714285,2802.5706666666665,233.52052499777034,0,1,1,26
2023-07-01,2581.95,5,182,7,3,2023,1,0,2801.45,2565.66,2687.91,2804.671428571429,2799.038666666667,230.83446250711475,1,0,0,26
2023-07-02,2587.85,6,183,7,3,2023,1,0,2581.95,2545.95,2698.05,2810.657142857143,2795.365333333333,223.43203565545164,0,0,0,26
2023-07-03,3088.35,0,184,7,3,2023,0,0,2587.85,2636.91,2631.93,2875.1485714285714,2810.5793333333336,229.97916213057601,0,0,0,27
2023-07-04,2838.63,1,185,7,3,2023,0,0,3088.35,2954.64,2581.36,2858.5757142857146,2819.1549999999997,227.4623015547137,0,0,0,27
2023-07-05,2895.88,2,186,7,3,2023,0,0,2838.63,2941.25,3059.77,2852.094285714286,2813.692,225.35050535088854,0,0,0,27
2023-07-06,2946.23,3,187,7,3,2023,0,0,2895.88,3170.55,2873.96,2820.048571428571,2816.101,184.822481355169,0,0,0,27
2023-07-07,2883.96,4,188,7,3,2023,0,0,2946.23,2801.45,2736.0,2831.8357142857144,2821.0330000000004,186.06553700753085,0,0,0,27
2023-07-08,2489.84,5,189,7,3,2023,1,0,2883.96,2581.95,2881.93,2818.6771428571433,2807.963333333333,208.5779098014431,0,0,0,27
2023-07-09,2586.67,6,190,7,3,2023,1,0,2489.84,2587.85,2963.0,2818.508571428571,2795.419,208.7959180179259,0,0,0,27
2023-07-10,3019.26,0,191,7,3,2023,0,0,2586.67,3088.35,2623.05,2808.6385714285716,2808.6259999999997,195.09793843336345,0,0,0,28
2023-07-11,2704.82,1,192,7,3,2023,0,0,3019.26,2838.63,2579.27,2789.522857142857,2812.811,198.20030682066474,0,0,0,28
2023-07-12,2879.23,2,193,7,3,2023,0,0,2704.82,2895.88,2966.29,2787.144285714286,2809.9089999999997,196.80620593679006,0,0,0,28
2023-07-13,2754.66,3,194,7,3,2023,0,0,2879.23,2946.23,2984.72,2759.7771428571427,2802.240333333333,183.8932375695357,0,0,0,28
2023-07-14,3039.25,4,195,7,3,2023,0,0,2754.66,2883.96,3019.59,2781.9614285714283,2802.8956666666663,209.02114529623196,0,0,0,28
2023-07-15,2331.74,5,196,7,3,2023,1,0,3039.25,2489.84,2912.43,2759.375714285714,2783.5393333333336,250.31068673797031,0,0,0,28
2023-07-16,2476.52,6,197,7,3,2023,1,0,2331.74,2586.67,2792.84,2743.64,2772.9953333333333,265.95094842219106,0,0,0,28
2023-07-17,2916.99,0,198,7,3,2023,0,0,2476.52,3019.26,2542.6,2729.0299999999997,2785.475,250.65551234046882,0,0,0,29
2023-07-18,3095.2,1,199,7,3,2023,0,0,2916.99,2704.82,2704.17,2784.7985714285714,2798.5093333333334,285.39228122173967,0,0,0,29
2023-07-19,2850.39,2,200,7,3,2023,0,0,3095.2,2879.23,2703.17,2780.6785714285716,2803.416666666666,284.00664460703825,0,0,0,29
2023-07-20,2776.77,3,201,7,3,2023,0,0,2850.39,2754.66,2883.45,2783.837142857143,2799.8606666666665,283.79191906008475,0,0,0,29
2023-07-21,3141.94,4,202,7,3,2023,0,0,2776.77,3039.25,2771.49,2798.5071428571428,2812.2090000000003,301.30897385210045,0,0,0,29
2023-07-22,2342.19,5,203,7,3,2023,1,0,3141.94,2331.74,2837.05,2799.9999999999995,2795.713666666667,298.6248357610758,0,0,0,29
2023-07-23,2229.12,6,204,7,3,2023,1,0,2342.19,2476.52,3026.68,2764.6571428571433,2769.128333333333,352.98290712696803,0,0,0,29
2023-07-24,2924.4,0,205,7,3,2023,0,0,2229.12,2916.99,2565.66,2765.715714285714,2781.0863333333336,353.52657452479343,0,0,0,30
2023-07-25,2782.47,1,206,7,3,2023,0,0,2924.4,3095.2,2545.95,2721.04,2788.9703333333327,323.4284075340264,0,0,0,30
2023-07-26,2703.89,2,207,7,3,2023,0,0,2782.47,2850.39,2636.91,2700.1114285714284,2791.203,318.3635953553976,0,0,0,30
2023-07-27,2962.55,3,208,7,3,2023,0,0,2703.89,2776.77,2954.64,2726.651428571429,2791.4666666666667,333.2164309388349,0,0,0,30
2023-07-28,2892.0,4,209,7,3,2023,0,0,2962.55,3141.94,2941.25,2690.945714285714,2789.825,292.16160065147915,0,0,0,30
2023-07-29,2469.87,5,210,7,3,2023,1,0,2892.0,2342.19,3170.55,2709.1857142857148,2766.469,269.89672264633816,0,0,0,30
2023-07-30,2361.42,6,211,7,3,2023,1,0,2469.87,2229.12,2801.45,2728.085714285714,2751.801333333334,232.75268611819365,0,0,0,30
2023-07-31,2983.23,0,212,7,3,2023,0,0,2361.42,2924.4,2581.95,2736.4900000000002,2765.177333333333,241.9048576747952,0,1,0,31
2023-08-01,2948.71,1,213,8,3,2023,0,0,2983.23,2782.47,2587.85,2760.238571428571,2777.206,254.97809268173475,1,0,0,31
2023-08-02,2835.05,2,214,8,3,2023,0,0,2948.71,2703.89,3088.35,2778.9757142857147,2768.7626666666665,254.96633476186818,0,0,0,31
2023-08-03,3125.59,3,215,8,3,2023,0,0,2835.05,2962.55,2838.63,2802.2671428571434,2778.3280000000004,280.68116589908993,0,0,0,31
2023-08-04,2686.68,4,216,8,3,2023,0,0,3125.59,2892.0,2895.88,2772.9357142857148,2771.3546666666666,280.469123188099,0,0,0,31
2023-08-05,2316.88,5,217,8,3,2023,1,0,2686.68,2469.87,2946.23,2751.0799999999995,2750.3763333333336,312.18900685321427,0,0,0,31
2023-08-06,2440.36,6,218,8,3,2023,1,0,2316.88,2361.42,2883.96,2762.3571428571427,2735.5896666666667,296.8146562932371,0,0,0,31
2023-08-07,2835.68,0,219,8,3,2023,0,0,2440.36,2983.23,2489.84,2741.2785714285715,2747.1176666666665,283.45338249457404,0,0,0,32
2023-08-08,2877.32,1,220,8,3,2023,0,0,2835.68,2948.71,2586.67,2731.0800000000004,2756.806,275.93064255351607,0,0,0,32
2023-08-09,2802.87,2,221,8,3,2023,0,0,2877.32,2835.05,3019.26,2726.4828571428575,2749.593,274.17221599535895,0,0,0,32
2023-08-10,2890.02,3,222,8,3,2023,0,0,2802.87,3125.59,2704.82,2692.8300000000004,2755.7663333333335,227.50556996843576,0,0,0,32
2023-08-11,2647.57,4,223,8,3,2023,0,0,2890.02,2686.68,2879.23,2687.2428571428572,2748.0443333333333,228.16106815976661,0,0,0,32
2023-08-12,2749.89,5,224,8,3,2023,1,0,2647.57,2316.88,2754.66,2749.1014285714286,2747.885333333333,159.32957283865608,0,0,0,32
2023-08-13,2518.95,6,225,8,3,2023,1,0,2749.89,2440.36,3039.25,2760.328571428571,2730.5420000000004,134.8341857527805,0,0,0,32
2023-08-14,2996.76,0,226,8,3,2023,0,0,2518.95,2835.68,2331.74,2783.34,2752.7093333333332,161.03666642516433,0,0,0,33
2023-08-15,2878.4,1,227,8,3,2023,0,0,2996.76,2877.32,2476.52,2783.4942857142855,2766.105333333333,161.1421960937019,0,0,0,33
2023-08-16,2893.26,2,228,8,3,2023,0,0,2878.4,2802.87,2916.99,2796.407142857143,2765.3143333333337,166.4866084418579,0,0,0,33
2023-08-17,2907.91,3,229,8,3,2023,0,0,2893.26,2890.02,3095.2,2798.962857142857,2759.0713333333333,168.29069252478732,0,0,0,33
2023-08-18,2887.23,4,230,8,3,2023,0,0,2907.91,2647.57,2850.39,2833.2000000000003,2760.299333333334,156.30982097529787,0,0,0,33
2023-08-19,2614.06,5,231,8,3,2023,1,0,2887.23,2749.89,2776.77,2813.7957142857144,2754.875666666667,175.61447366860486,0,0,0,33
